Customer_ID,Age,Gender,Region,Channel,Product_Category,Monthly_Spend,Clicks,Impressions,Previous_Conversions,Response
100474,69,Female,West,Email,B,311.85,3,12,4,No
100475,33,Female,West,Social Media,D,260.09,3,15,0,No
100476,30,Female,East,Email,B,355.81,3,14,3,No
100477,67,Female,East,SEO,D,353.03,3,7,1,No
100478,59,Female,South,Social Media,C,245.3,2,4,3,No
100479,47,Male,South,SEO,A,353.98,2,13,4,No
100480,36,Female,South,Email,C,375.63,3,8,4,Yes
100481,34,Female,North,SEO,C,215.88,3,18,2,Yes
100482,36,Other,South,SEO,D,314.24,5,14,0,No
100483,45,Female,North,Email,B,295.07,1,13,1,No
100484,43,Male,North,Email,A,299.6,1,5,0,No
100485,54,Male,South,Social Media,A,228.55,3,14,3,No
100486,43,Female,South,Social Media,A,163.01,2,9,3,No
100487,40,Female,North,Direct Mail,A,243.34,4,11,4,Yes
100488,26,Female,East,Social Media,B,232.84,3,10,2,No
100489,29,Female,West,Email,A,326.49,3,11,1,No
100490,18,Female,West,SEO,D,327.71,1,8,2,No
100491,18,Male,West,SEO,D,323.44,2,7,1,No
100492,64,Female,East,Social Media,A,195.25,5,11,0,No
100493,51,Male,North,Social Media,A,216.03,2,9,4,No
100494,49,Male,South,Email,B,253.75,3,12,2,No
100495,65,Male,North,SEO,B,301.74,2,11,3,No
100496,42,Female,North,Direct Mail,A,274.87,3,7,4,No
100497,57,Male,South,Direct Mail,B,323.3,1,6,1,Yes
100498,62,Male,East,Social Media,C,373.16,4,10,4,No
100499,18,Female,West,Direct Mail,A,225.05,2,4,3,No
100500,33,Male,West,Email,B,227.9,3,5,3,No
100501,56,Female,North,Direct Mail,D,310.15,1,8,1,Yes
100502,22,Female,East,Social Media,A,293.85,1,6,4,No
100503,39,Female,West,Email,A,355.75,1,10,2,No
100504,46,Female,East,SEO,D,300.57,3,11,4,Yes
100505,20,Male,South,Email,D,430.54,0,5,3,Yes
100506,29,Female,North,Social Media,B,180.91,2,4,1,Yes
100507,43,Male,North,Social Media,D,363.02,2,5,0,Yes
100508,33,Female,East,Direct Mail,C,314.95,3,13,0,No
100509,68,Male,West,Direct Mail,A,194.77,5,10,4,Yes
100510,54,Female,East,SEO,C,144.9,3,11,3,No
100511,39,Male,South,SEO,B,215.62,5,12,4,Yes
100512,46,Male,West,Social Media,D,390.68,5,12,1,Yes
100513,31,Male,West,Social Media,A,382.14,1,11,2,No
100514,45,Male,East,Social Media,D,290.35,5,10,0,Yes
100515,22,Female,South,SEO,D,272.83,3,7,4,Yes
100516,64,Male,West,Social Media,B,235.79,0,8,3,No
100517,66,Female,North,SEO,B,285.95,4,13,0,No
100518,47,Other,South,Social Media,B,264.44,2,9,0,Yes
100519,63,Female,West,Email,B,428.25,6,8,2,No
100520,69,Male,East,Email,A,207.26,1,10,4,Yes
100521,22,Male,West,Social Media,C,329.43,2,8,2,No
100522,29,Female,North,Email,C,431.78,1,10,3,No
100523,33,Male,South,SEO,A,358.09,2,10,3,No
100524,43,Male,West,Direct Mail,D,215.68,4,10,4,No
100525,43,Female,North,Email,A,184.33,5,6,0,No
100526,65,Female,West,Direct Mail,C,320.58,1,6,1,Yes
100527,38,Female,West,Email,C,311.29,6,12,2,No
100528,56,Male,South,SEO,A,392.43,7,6,0,Yes
100529,53,Female,East,Email,B,341.13,2,10,3,No
100530,50,Male,East,Email,D,263.64,2,9,3,No
100531,47,Male,North,Social Media,A,258.55,6,9,0,Yes
100532,54,Female,North,Direct Mail,C,202.04,4,7,0,No
100533,40,Male,North,Direct Mail,B,309.7,5,9,3,No
100534,27,Male,South,SEO,D,194.67,2,11,2,No
100535,22,Male,East,SEO,C,368.25,1,9,2,Yes
100536,53,Female,North,Direct Mail,D,344.19,5,14,0,No
100537,51,Female,North,Social Media,B,341.81,6,13,4,No
100538,69,Female,West,Social Media,C,200.86,3,12,3,No
100539,48,Female,West,Direct Mail,B,288.75,2,10,1,No
100540,27,Male,North,Email,A,270.8,2,13,3,Yes
100541,36,Male,West,Direct Mail,A,307.71,4,8,2,No
100542,49,Male,West,Email,D,339.64,5,8,2,No
100543,18,Male,West,Direct Mail,B,261.48,4,12,1,Yes
100544,22,Female,South,Email,B,264.3,7,9,2,No
100545,62,Female,North,Social Media,D,350.99,2,14,1,No
100546,21,Male,North,Direct Mail,D,215.29,3,8,2,No
100547,33,Male,West,SEO,D,244.0,4,14,1,No
100548,41,Male,South,Email,A,300.44,2,9,4,No
100549,33,Male,West,Social Media,D,367.48,2,15,3,No
100550,19,Female,South,SEO,A,227.34,3,14,2,No
100551,66,Male,North,Social Media,D,434.23,1,10,0,No
100552,45,Male,West,Email,B,198.7,2,19,1,Yes
100553,49,Female,North,Direct Mail,B,416.27,3,17,1,No
100554,44,Male,South,Social Media,D,389.97,3,9,1,No
100555,37,Female,East,Direct Mail,D,192.74,4,12,2,No
100556,41,Male,South,Direct Mail,A,177.58,6,13,3,Yes
100557,29,Female,East,Social Media,C,353.99,2,8,0,No
100558,67,Other,North,Social Media,A,271.69,5,10,1,Yes
100559,52,Female,North,Social Media,B,224.48,2,3,1,No
100560,50,Male,West,Direct Mail,D,435.88,2,6,1,Yes
100561,50,Female,East,SEO,B,210.46,3,8,1,Yes
100562,68,Male,South,Email,C,245.48,4,10,0,No
100563,60,Male,North,SEO,A,254.37,3,6,1,No
100564,54,Male,East,Direct Mail,B,90.04,4,7,0,No
100565,29,Male,South,Social Media,A,306.85,4,10,0,Yes
100566,20,Female,East,Social Media,D,231.63,5,13,1,No
100567,18,Female,South,Email,B,360.79,3,7,4,No
100568,50,Female,South,Email,C,370.59,2,7,0,No
100569,57,Female,South,SEO,A,317.38,5,1,4,No
100570,27,Female,South,SEO,A,318.23,4,9,0,No
100571,60,Male,East,Email,C,312.27,1,6,2,No
100572,61,Male,East,Direct Mail,B,247.47,0,6,1,No
100573,46,Female,West,SEO,B,253.89,3,8,2,No
100574,30,Male,East,Social Media,A,399.24,5,13,0,Yes
100575,29,Female,East,Social Media,C,355.14,4,7,2,No
100576,48,Male,West,Direct Mail,A,315.46,9,9,1,No
100577,63,Male,East,Email,A,345.0,1,15,1,No
100578,19,Male,South,SEO,D,295.42,2,10,0,Yes
100579,68,Male,North,Social Media,B,313.87,3,9,0,No
100580,67,Male,North,Email,B,344.59,7,9,4,Yes
100581,52,Female,West,SEO,D,144.43,4,13,3,No
100582,40,Male,East,Direct Mail,B,367.96,6,10,2,No
100583,34,Female,East,Social Media,B,362.58,3,10,4,No
100584,43,Male,West,Direct Mail,B,241.45,4,10,2,No
100585,25,Male,North,Direct Mail,C,393.31,2,6,1,No
100586,46,Male,South,Direct Mail,D,133.7,1,11,0,No
100587,43,Female,East,SEO,A,326.47,1,17,2,No
100588,27,Male,West,Direct Mail,C,302.99,2,11,3,No
100589,43,Female,South,SEO,A,276.79,1,6,1,Yes
100590,51,Male,West,SEO,D,301.45,3,12,1,No
100591,68,Female,West,Direct Mail,D,343.7,1,9,4,No
100592,58,Male,West,Direct Mail,D,164.58,2,9,3,Yes
100593,24,Female,North,Email,B,375.07,2,13,1,No
100594,21,Female,North,Social Media,C,269.23,2,9,3,No
100595,67,Female,West,Email,D,376.16,5,7,0,No
100596,62,Male,East,Social Media,A,348.26,2,6,3,No
100597,28,Male,South,Social Media,B,267.67,5,10,4,No
100598,46,Male,East,Email,B,294.05,5,9,4,No
100599,53,Female,North,Email,C,298.46,3,9,2,No
100600,42,Female,South,Social Media,C,420.47,4,13,0,Yes
100601,38,Female,West,Social Media,C,214.47,2,7,0,No
100602,53,Male,East,Social Media,B,267.14,0,9,3,No
100603,27,Male,East,SEO,D,181.34,1,8,4,No
100604,54,Male,West,Social Media,A,309.29,5,14,4,Yes
100605,26,Other,East,Direct Mail,D,253.24,5,7,4,No
100606,41,Female,North,Direct Mail,A,262.34,5,15,0,Yes
100607,52,Female,West,Direct Mail,D,411.35,2,8,4,No
100608,66,Male,East,Email,C,238.25,10,5,2,No
100609,52,Female,West,Email,A,288.04,0,15,1,No
100610,65,Female,South,Email,B,265.6,4,7,4,Yes
100611,53,Male,West,Social Media,A,270.31,1,5,2,No
100612,35,Female,East,Direct Mail,B,507.88,3,8,2,No
100613,66,Female,North,Social Media,D,169.88,3,10,1,No
100614,56,Female,West,SEO,C,348.31,4,7,0,No
100615,49,Female,West,SEO,A,482.05,1,9,4,No
100616,41,Male,East,Email,B,380.93,0,10,2,No
100617,40,Male,North,SEO,D,303.52,4,20,2,No
100618,49,Other,North,Direct Mail,C,212.04,3,11,1,No
100619,54,Male,South,SEO,C,397.86,5,10,2,Yes
100620,29,Female,South,Email,C,370.3,4,8,4,No
100621,66,Female,East,Social Media,D,185.27,2,8,0,No
100622,30,Female,North,SEO,D,275.98,4,8,2,Yes
100623,40,Other,North,Direct Mail,D,209.54,0,10,0,No
100624,42,Male,South,Direct Mail,C,85.54,1,13,2,No
100625,52,Male,South,Direct Mail,A,207.8,4,10,2,No
100626,58,Male,East,Social Media,B,307.91,0,14,4,Yes
100627,47,Male,North,Direct Mail,D,343.52,6,7,0,No
100628,34,Male,West,Email,A,275.74,4,8,3,No
100629,66,Male,South,Email,B,403.06,6,6,4,No
100630,37,Female,East,Direct Mail,C,377.21,4,14,0,No
100631,65,Female,North,SEO,A,290.6,4,8,0,No
100632,42,Male,North,Direct Mail,C,281.05,0,11,0,No
100633,39,Male,South,Email,B,328.71,2,5,3,No
100634,30,Female,East,Email,D,298.66,3,13,4,Yes
100635,36,Male,West,Email,C,193.07,1,13,3,No
100636,66,Male,South,SEO,A,277.85,2,7,2,No
100637,53,Male,East,SEO,D,349.92,3,13,1,No
100638,29,Female,North,SEO,A,398.61,2,6,3,No
100639,58,Male,West,Email,B,372.01,3,15,2,No
100640,36,Other,East,Social Media,B,325.07,1,8,3,No
100641,29,Male,West,Direct Mail,D,409.3,4,10,0,No
100642,26,Female,East,Direct Mail,A,331.8,2,17,1,No
100643,24,Male,East,Email,A,293.36,1,11,1,Yes
100644,45,Male,East,SEO,A,410.9,4,12,2,No
100645,31,Female,East,Social Media,A,354.02,1,7,3,No
100646,48,Female,West,Social Media,B,397.65,6,9,3,Yes
100647,69,Female,South,SEO,A,210.93,3,12,3,No
100648,36,Female,West,Direct Mail,B,235.48,3,10,2,Yes
100649,64,Female,East,Direct Mail,A,238.69,5,10,3,No
100650,33,Female,West,Social Media,A,313.63,3,12,1,No
100651,22,Female,West,Social Media,C,436.83,5,5,1,No
100652,52,Male,West,SEO,C,214.58,2,11,4,Yes
100653,29,Male,East,Direct Mail,A,367.9,3,8,3,No
100654,42,Male,West,Social Media,B,209.81,6,13,3,No
100655,69,Female,North,Direct Mail,A,458.81,6,8,1,No
100656,38,Male,East,Social Media,C,180.25,3,8,1,Yes
100657,53,Male,West,SEO,A,355.52,3,15,0,No
100658,40,Female,North,Direct Mail,C,366.03,3,13,0,Yes
100659,33,Female,West,Social Media,A,346.5,1,5,4,No
100660,56,Female,South,Social Media,D,234.21,5,9,1,No
100661,62,Male,West,Social Media,A,220.77,3,13,4,No
100662,59,Female,West,Social Media,B,395.43,4,5,3,No
100663,56,Male,South,SEO,C,378.63,1,6,3,No
100664,31,Male,East,Direct Mail,D,377.61,3,7,1,No
100665,48,Male,South,Direct Mail,C,386.7,5,9,2,No
100666,22,Male,East,Email,C,184.79,3,11,4,No
100667,52,Male,South,Direct Mail,B,182.55,1,8,2,No
100668,40,Female,West,Email,A,249.65,3,8,3,No
100669,46,Male,West,Social Media,B,264.03,3,17,4,Yes
100670,60,Female,East,SEO,A,256.03,4,9,3,No
100671,28,Female,East,SEO,D,320.81,2,13,0,Yes
100672,35,Male,North,Social Media,B,383.64,6,12,1,No
100673,64,Female,North,Email,B,277.95,2,13,0,No
100674,29,Male,West,Social Media,C,238.85,4,16,4,No
100675,26,Female,West,SEO,B,360.97,2,8,0,No
100676,27,Male,North,SEO,A,278.85,7,8,4,No
100677,61,Male,North,Direct Mail,B,308.05,7,4,2,No
100678,34,Male,East,Email,B,275.06,2,10,1,No
100679,55,Female,South,Direct Mail,D,325.5,5,6,2,No
100680,24,Female,East,SEO,A,223.96,3,6,3,Yes
100681,63,Male,North,SEO,C,354.47,3,5,1,No
100682,30,Female,West,Direct Mail,A,297.54,1,9,0,No
100683,57,Female,North,Direct Mail,D,242.68,2,9,4,No
100684,59,Female,West,SEO,A,339.82,4,9,1,No
100685,26,Female,West,Direct Mail,A,242.6,5,9,3,No
100686,67,Female,West,Direct Mail,B,245.92,2,13,2,Yes
100687,44,Female,West,Email,B,209.9,2,7,3,No
100688,19,Female,South,SEO,A,172.23,0,12,0,No
100689,22,Male,North,Social Media,A,340.07,5,12,4,No
100690,46,Male,East,Email,C,387.42,2,11,4,No
100691,54,Male,West,Social Media,D,266.21,2,11,0,No
100692,55,Female,West,Direct Mail,B,240.11,4,7,4,No
100693,36,Female,East,Direct Mail,B,164.08,6,9,1,No
100694,25,Male,East,Social Media,B,137.0,1,9,1,No
100695,65,Female,West,Direct Mail,B,354.5,2,5,0,No
100696,62,Male,East,Direct Mail,A,151.95,1,8,0,No
100697,18,Male,East,Email,A,214.2,2,14,3,No
100698,39,Other,South,Social Media,C,321.26,2,11,4,No
100699,69,Male,East,Email,B,306.73,1,8,2,No
100700,34,Male,North,Social Media,B,324.35,4,4,0,No
100701,24,Female,North,Email,A,300.52,2,11,3,No
100702,42,Female,North,SEO,C,273.23,2,5,0,No
100703,62,Male,West,SEO,A,214.66,0,5,0,No
100704,21,Female,North,Social Media,B,252.44,2,14,1,No
100705,53,Female,South,SEO,B,278.32,4,9,4,Yes
100706,23,Male,North,Email,D,158.22,3,11,0,No
100707,48,Male,West,Social Media,D,241.02,1,17,4,No
100708,36,Female,South,SEO,D,272.08,7,17,3,Yes
100709,61,Male,North,SEO,C,248.33,2,11,0,No
100710,56,Female,South,Social Media,A,274.31,3,12,2,No
100711,44,Female,South,SEO,B,350.15,3,6,1,No
100712,27,Other,West,SEO,B,359.36,5,8,2,No
100713,43,Male,West,Social Media,C,413.35,1,12,1,No
100714,36,Other,South,SEO,B,186.91,3,2,0,Yes
100715,56,Male,North,SEO,B,268.44,1,11,0,No
100716,20,Male,West,SEO,A,392.07,3,10,4,No
100717,62,Male,South,SEO,D,169.07,3,6,1,Yes
100718,30,Male,East,Direct Mail,D,211.78,5,12,3,No
100719,67,Female,East,Social Media,C,253.82,5,8,2,Yes
100720,45,Male,West,Direct Mail,D,453.32,2,11,3,No
100721,37,Male,North,Direct Mail,D,226.91,1,10,1,No
100722,45,Female,East,Email,C,381.29,2,14,3,No
100723,25,Male,East,Direct Mail,C,297.91,1,10,1,No
100724,58,Female,East,Direct Mail,D,214.02,4,16,4,No
100725,56,Male,North,Email,A,509.99,5,11,4,No
100726,18,Female,North,SEO,C,314.6,5,10,3,No
100727,20,Female,West,SEO,B,328.22,0,12,3,Yes
100728,30,Male,West,Direct Mail,C,340.09,5,11,1,Yes
100729,45,Male,East,Email,B,334.27,1,6,4,Yes
100730,66,Male,North,SEO,C,461.41,2,10,3,No
100731,42,Female,South,Email,C,433.95,2,7,1,No
100732,50,Male,East,Social Media,D,230.13,0,4,1,No
100733,55,Male,West,Social Media,D,451.4,3,10,3,No
100734,23,Male,North,Social Media,D,247.49,1,13,2,Yes
100735,61,Male,West,Social Media,A,324.17,4,10,0,No
100736,62,Female,West,Direct Mail,D,191.14,3,10,1,No
100737,49,Female,North,Social Media,D,377.75,3,15,4,Yes
100738,62,Male,East,Social Media,C,276.95,5,12,0,No
100739,64,Male,North,Email,C,213.79,3,9,1,No
100740,38,Female,East,SEO,A,389.14,4,10,2,No
100741,33,Female,West,Email,B,407.72,1,9,0,Yes
100742,38,Male,North,Direct Mail,C,410.26,1,10,4,No
100743,28,Male,South,Social Media,C,185.78,4,11,0,No
100744,54,Male,East,SEO,B,418.02,2,13,3,No
100745,53,Female,South,SEO,A,277.46,3,10,1,No
100746,52,Male,East,Social Media,C,453.86,1,7,3,No
100747,36,Female,North,Social Media,D,346.87,3,8,2,No
100748,37,Female,South,Direct Mail,A,318.85,4,10,0,Yes
100749,35,Female,North,Direct Mail,B,300.64,2,9,3,No
100750,64,Male,East,Social Media,B,298.98,4,10,2,No
100751,58,Male,East,Social Media,D,249.04,9,11,3,No
100752,66,Male,East,Social Media,D,219.9,4,14,4,No
100753,31,Male,East,Social Media,D,272.8,2,8,3,No
100754,32,Female,West,SEO,A,389.32,5,11,1,No
100755,48,Other,East,Direct Mail,B,195.25,0,13,3,No
100756,18,Female,South,Social Media,D,400.55,2,7,3,No
100757,20,Female,East,Social Media,D,310.75,2,7,3,No
100758,33,Male,North,SEO,B,358.61,4,7,3,No
100759,40,Male,West,Email,C,362.49,1,12,3,No
100760,28,Male,South,Social Media,A,369.63,3,15,0,No
100761,29,Female,West,SEO,C,301.68,7,18,0,No
100762,27,Female,West,SEO,D,303.93,1,8,4,No
100763,49,Female,West,Email,A,367.06,3,10,0,No
100764,33,Male,North,Direct Mail,C,221.9,3,9,2,Yes
100765,25,Male,West,Direct Mail,B,210.42,3,8,1,No
100766,55,Female,West,Direct Mail,D,265.15,1,9,3,Yes
100767,29,Male,East,Social Media,A,321.61,1,6,3,No
100768,41,Female,North,Direct Mail,A,444.07,2,7,3,No
100769,45,Female,South,Social Media,A,303.6,7,9,4,No
100770,25,Female,South,Social Media,A,450.01,5,16,4,Yes
100771,45,Male,South,SEO,D,338.66,5,5,2,No
100772,53,Male,North,Direct Mail,D,265.99,2,7,3,No
100773,43,Male,South,Direct Mail,B,386.03,8,8,4,No
100774,25,Male,North,Direct Mail,B,281.79,5,9,3,No
100775,67,Male,East,Social Media,B,318.84,4,9,0,No
100776,45,Female,East,Social Media,C,199.77,3,9,3,No
100777,45,Female,North,Direct Mail,B,186.85,5,5,2,No
100778,54,Male,South,Social Media,D,341.52,2,10,2,Yes
100779,58,Male,North,Social Media,C,382.78,4,8,4,No
100780,53,Male,North,Email,D,445.93,0,14,3,Yes
100781,44,Male,West,Email,C,239.3,2,8,2,Yes
100782,34,Female,North,Direct Mail,B,409.78,3,9,0,No
100783,26,Male,West,Direct Mail,B,398.58,7,12,4,Yes
100784,50,Male,East,Email,B,263.16,5,8,0,No
100785,37,Male,West,Social Media,C,404.11,5,11,2,No
100786,30,Female,North,Social Media,D,370.82,3,7,4,No
100787,45,Female,East,SEO,A,385.66,1,16,3,No
100788,65,Male,West,Direct Mail,D,462.55,2,12,1,No
100789,46,Female,North,Direct Mail,B,382.55,2,5,3,No
100790,30,Female,East,Direct Mail,C,139.73,5,11,3,No
100791,63,Female,West,SEO,C,324.19,1,10,0,Yes
100792,52,Male,North,SEO,B,182.49,3,9,3,No
100793,23,Female,North,Social Media,C,311.36,2,8,1,No
100794,35,Female,South,Email,B,307.02,2,10,4,No
100795,68,Female,South,Email,D,256.22,3,8,4,No
100796,22,Female,West,Email,C,222.93,5,8,1,Yes
100797,64,Female,West,Social Media,A,260.23,3,12,0,No
100798,42,Male,West,Email,C,274.71,1,7,1,No
100799,19,Female,North,SEO,B,290.12,3,11,4,No
100800,27,Female,West,SEO,A,307.91,1,10,1,Yes
100801,47,Female,North,Direct Mail,B,343.89,3,10,0,No
100802,67,Male,West,Email,C,276.56,2,3,3,Yes
100803,62,Female,North,SEO,A,395.97,5,11,3,No
100804,22,Female,North,Direct Mail,A,297.13,4,8,4,No
100805,50,Male,South,Email,C,369.34,5,11,0,No
100806,18,Female,East,Email,A,277.16,1,16,3,No
100807,35,Female,North,SEO,D,505.78,1,8,3,No
100808,49,Female,West,Direct Mail,A,335.04,1,7,3,No
100809,64,Male,South,Direct Mail,A,422.65,2,9,2,No
100810,66,Male,West,SEO,D,247.95,2,9,3,No
100811,28,Female,West,SEO,B,266.46,1,10,2,Yes
100812,38,Male,North,SEO,B,281.09,1,10,1,No
100813,43,Female,North,Email,D,485.47,4,10,4,Yes
100814,42,Female,East,SEO,A,284.04,6,10,4,No
100815,39,Female,North,SEO,C,238.24,3,9,2,No
100816,44,Male,North,Social Media,D,397.57,1,4,0,Yes
100817,66,Female,East,SEO,C,304.41,6,10,2,No
100818,30,Male,West,SEO,B,283.64,2,14,3,No
100819,50,Male,East,Email,D,254.23,3,8,0,No
100820,51,Male,East,Direct Mail,C,336.66,7,12,4,No
100821,58,Male,East,Email,A,379.7,3,10,1,Yes
100822,52,Other,South,Social Media,D,359.11,5,9,1,Yes
100823,18,Other,West,SEO,C,264.05,4,14,2,No
100824,38,Male,South,SEO,D,225.92,4,11,2,Yes
100825,65,Female,South,SEO,D,0.01,4,12,2,No
100826,23,Male,North,SEO,B,229.09,6,7,2,No
100827,45,Female,East,SEO,B,272.09,3,7,4,No
100828,34,Female,East,SEO,A,295.57,3,11,3,No
100829,22,Female,South,Social Media,B,279.69,4,13,4,No
100830,48,Male,North,SEO,B,510.07,7,10,1,Yes
100831,22,Female,North,SEO,B,336.85,2,6,1,No
100832,55,Male,North,SEO,C,207.18,1,10,1,No
100833,20,Other,West,Social Media,D,349.17,2,6,3,No
100834,40,Male,South,SEO,B,329.36,3,17,3,No
100835,54,Female,West,Social Media,C,221.26,2,16,0,No
100836,54,Female,North,Email,D,321.66,3,5,3,Yes
100837,27,Female,North,SEO,B,339.76,4,13,1,No
100838,27,Male,North,Direct Mail,B,376.84,0,6,3,Yes
100839,36,Female,East,Social Media,D,166.82,5,3,3,No
100840,34,Male,South,Email,C,348.61,0,9,3,Yes
100841,38,Female,East,Social Media,C,405.74,5,3,2,Yes
100842,31,Male,West,Social Media,A,441.58,4,6,3,No
100843,26,Male,East,Email,D,208.04,4,8,2,No
100844,63,Female,South,SEO,A,289.05,4,9,1,No
100845,18,Male,East,SEO,C,296.32,2,13,0,No
100846,68,Male,North,Social Media,B,350.66,1,12,4,No
100847,62,Male,West,Email,A,287.65,2,7,0,No
100848,30,Male,West,SEO,C,246.35,5,10,4,No
100849,21,Female,North,Social Media,C,316.29,2,11,1,No
100850,18,Female,North,Direct Mail,B,274.69,1,10,2,Yes
100851,66,Male,North,Email,D,342.16,5,10,3,No
100852,57,Male,South,Direct Mail,C,239.28,3,13,2,No
100853,49,Male,East,Direct Mail,A,223.33,1,8,4,No
100854,51,Male,West,Social Media,B,398.66,0,10,3,No
100855,45,Female,East,Email,D,470.44,5,11,4,No
100856,48,Female,North,SEO,D,436.67,3,11,4,No
100857,25,Male,North,SEO,D,294.61,3,8,3,No
100858,56,Male,East,Social Media,C,379.13,2,10,0,Yes
100859,43,Male,West,SEO,D,248.53,2,12,0,No
100860,51,Female,South,SEO,C,338.11,3,6,4,No
100861,20,Other,East,Direct Mail,B,256.21,2,9,1,No
100862,67,Male,North,Direct Mail,B,394.24,5,9,2,No
100863,29,Male,North,Email,D,384.26,3,5,0,No
100864,18,Female,South,Direct Mail,B,455.7,4,9,3,Yes
100865,61,Female,East,SEO,A,282.8,3,10,4,No
100866,22,Male,South,Email,A,418.43,5,14,2,No
100867,47,Male,South,Email,C,337.98,1,10,2,No
100868,47,Male,West,Social Media,D,305.65,3,9,4,No
100869,34,Female,West,Direct Mail,C,325.27,4,6,2,No
100870,65,Male,North,Email,B,427.35,2,13,1,No
100871,64,Male,East,SEO,D,290.1,1,12,4,No
100872,40,Female,West,Email,C,293.92,1,16,2,No
100873,32,Male,North,Email,D,145.07,3,8,2,No
100874,54,Female,East,Social Media,D,288.97,3,11,0,No
100875,38,Male,North,SEO,C,319.83,1,10,2,No
100876,31,Male,West,SEO,D,242.83,6,4,2,No
100877,19,Female,North,Direct Mail,B,224.41,2,8,0,No
100878,28,Male,East,SEO,A,161.16,1,14,4,No
100879,68,Other,East,Email,A,256.15,6,11,0,Yes
100880,56,Female,North,SEO,D,406.59,3,10,3,Yes
100881,55,Male,East,SEO,A,188.86,1,4,3,No
100882,51,Female,North,Email,D,359.18,2,8,1,No
100883,55,Male,East,Social Media,C,365.95,2,12,2,No
100884,67,Female,North,Direct Mail,B,483.96,4,10,3,Yes
100885,51,Male,North,Direct Mail,A,377.88,3,10,4,No
100886,35,Female,North,Social Media,C,371.59,3,14,4,No
100887,47,Male,South,Email,B,327.58,5,7,3,No
100888,32,Male,East,Direct Mail,A,300.06,1,6,0,No
100889,44,Female,West,Social Media,A,363.91,3,8,1,No
100890,68,Female,North,Social Media,B,393.65,5,6,0,No
100891,51,Male,South,Social Media,C,312.79,3,7,1,No
100892,69,Male,West,Direct Mail,C,396.89,3,9,3,No
100893,55,Female,North,Direct Mail,A,516.24,2,10,0,No
100894,50,Female,West,Direct Mail,B,305.31,4,6,3,No
100895,41,Male,South,Direct Mail,C,307.43,4,11,1,No
100896,32,Male,West,SEO,B,293.09,4,6,4,No
100897,47,Male,North,Social Media,B,310.03,0,6,0,No
100898,59,Female,West,SEO,A,391.73,4,10,3,No
100899,68,Male,West,Social Media,B,306.53,2,6,1,Yes
100900,34,Male,North,Direct Mail,B,314.19,2,16,4,No
100901,22,Female,South,Direct Mail,D,281.28,5,9,0,Yes
100902,46,Male,South,SEO,B,336.68,3,11,1,No
100903,21,Female,West,Email,C,262.26,2,12,0,No
100904,27,Male,East,Direct Mail,A,208.04,5,12,0,Yes
100905,34,Male,West,Email,A,333.58,2,18,2,No
100906,27,Male,East,Social Media,B,448.45,1,6,3,No
100907,34,Female,West,SEO,B,278.25,3,11,2,No
100908,37,Male,South,Email,C,221.91,3,21,0,No
100909,41,Female,West,Email,D,443.67,1,10,1,No
100910,22,Female,West,Direct Mail,A,303.42,3,9,3,Yes
100911,51,Female,East,Email,D,370.84,1,5,1,No
100912,23,Male,South,Email,C,245.33,4,8,1,No
100913,19,Male,East,Social Media,A,300.73,3,8,4,No
100914,30,Male,West,SEO,C,405.04,4,14,0,Yes
